id,sku,name,description,stock,batch_number,expiration_date,requires_batch_tracking,price,average_cost,category_id,supplier_id,base_unit,reorder_point,aisle,storage_requirement,product_type,is_archived,created_at,updated_at,image_url,master_product_id
0fbaf01a-8222-678e-efab-0123456789ab,CHO23,Choco Mucho Caramel 30 g,Choco Mucho Caramel 30 g,20,,,g,76.08,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
10baf01b-9333-789f-abcd-1234567890ab,CHO11,Choey Choco 5.5 g,Choey Choco 5.5 g,10,,,g,48.67,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
11baf01c-a444-8900-bcde-2345678901ab,CLO49,Clover Chips Barbecue 24 g,Clover Chips Barbecue 24 g,105,,,g,11.43,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
12baf01d-b555-9011-cdef-3456789012ab,CLO60,Clover Chips Ham & Cheese 24 g,Clover Chips Ham & Cheese 24 g,105,,,g,11.43,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
13baf01e-c666-0122-defa-4567890123ab,CLO49,Clover Chips Cheese 24 g,Clover Chips Cheese 24 g,105,,,g,11.43,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
14baf01f-d777-1233-efab-5678901234ab,COB01,Cobra Energy 350 ml,Cobra Energy 350 ml,24,,,ml,20.3,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
15baf020-e888-2344-abcd-6789012345ab,COB04,Cobra Energy Strawberry 350 ml,Cobra Energy Strawberry 350 ml,24,,,ml,20.66,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
16baf021-f999-3455-bcde-7890123456ab,COB09,Cobra Energy Citrus 300 ml,Cobra Energy Citrus 300 ml,12,,,ml,17.62,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
17baf022-0aaa-4566-cdef-8901234567ab,COB10,Cobra Energy Strawberry 300 ml,Cobra Energy Strawberry 300 ml,12,,,ml,17.62,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
18baf023-1bbb-5677-defa-9012345678ab,COL05AB,Colgate Toothpaste Active Salt 132 g,Colgate Toothpaste Active Salt 132 g,6,,,g,16.23,,oral_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
19baf024-2ccc-6788-efab-0123456789ab,COL149B,Colgate Toothbrush Extra Clean 4 S,Colgate Toothbrush Extra Clean 4 S,6,,,pcs,37.18,,oral_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
1abaf025-3ddd-7899-abcd-1234567890ab,COL34AY,Colgate Toothbrush Slim Soft 5 S,Colgate Toothbrush Slim Soft 5 S,5,,,pcs,74.52,,oral_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
1bbaf026-4eee-890a-bcde-2345678901ab,COL35AB,Colgate Toothbrush Flexible 24 S,Colgate Toothbrush Flexible 24 S,6,,,pcs,4.66,,oral_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
1cbaf027-5fff-901b-cdef-3456789012ab,COL35B,Colgate Toothbrush Hanging 6 S,Colgate Toothbrush Hanging 6 S,6,,,pcs,18.65,,oral_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
1dbaf028-6000-012c-defa-4567890123ab,COL42B,Colgate Toothpaste Active Salt 125 g,Colgate Toothpaste Active Salt 125 g,6,,,g,20.25,,oral_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
1ebaf029-7111-123d-efab-5678901234ab,COL42AY,Colgate Toothpaste Active Salt 133 g,Colgate Toothpaste Active Salt 133 g,2,,,g,21.43,,oral_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
1fbaf02a-8222-234e-abcd-6789012345ab,COL05A,Colgate Toothpaste Charcoal 150 g,Colgate Toothpaste Charcoal 150 g,6,,,g,20,,oral_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
20baf02b-9333-345f-bcde-7890123456ab,COL424B,Colgate Toothpaste Charcoal 125 g,Colgate Toothpaste Charcoal 125 g,6,,,g,21.25,,oral_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
21baf02c-a444-4560-cdef-8901234567ab,COL29B,Colgate Toothpaste Triple Action 33 g,Colgate Toothpaste Triple Action 33 g,12,,,g,2.75,,oral_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
22baf02d-b555-5671-defa-9012345678ab,COL432,Colgate Toothpaste Total Charcoal 150 g,Colgate Toothpaste Total Charcoal 150 g,6,,,g,20,,oral_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
23baf02e-c666-6782-efab-0123456789ab,COL05AB,Colgate Toothpaste White 120 g,Colgate Toothpaste White 120 g,6,,,g,20,,oral_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
24baf02f-d777-7893-abcd-1234567890ab,COL424B,Colgate Toothpaste White 125 g,Colgate Toothpaste White 125 g,6,,,g,21.25,,oral_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
25baf030-e888-8904-bcde-2345678901ab,COL42B,Colgate Toothpaste White 132 g,Colgate Toothpaste White 132 g,6,,,g,22.44,,oral_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
26baf031-f999-9015-cdef-3456789012ab,COL29A,Colgate Toothpaste Red Hot 120 g,Colgate Toothpaste Red Hot 120 g,48,,,g,22.35,,oral_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
27baf032-0aaa-0126-defa-4567890123ab,COL42A,Colgate Toothpaste Green Mint 175 g,Colgate Toothpaste Green Mint 175 g,36,,,g,38.82,,oral_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
28baf033-1bbb-1237-efab-5678901234ab,COL102,Colgate Plax Freshmint 250 ml,Colgate Plax Freshmint 250 ml,2,,,ml,114.18,,oral_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
29baf034-2ccc-2348-abcd-6789012345ab,CRE48,Cream Silk Conditioner Straight 180 ml,Cream Silk Conditioner Straight 180 ml,12,,,ml,90.03,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
2abaf035-3ddd-3459-bcde-7890123456ab,CRE72,Cream Silk Conditioner Hair Fall 180 ml,Cream Silk Conditioner Hair Fall 180 ml,24,,,ml,130.93,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
2bbaf036-4eee-456a-cdef-8901234567ab,CRE78M,Cream Silk Conditioner Damage 11 ml,Cream Silk Conditioner Damage 11 ml,288,,,ml,5.93,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
2cbaf037-5fff-567b-defa-9012345678ab,CRE84,Cream Silk Conditioner Color Revive 10 ml,Cream Silk Conditioner Color Revive 10 ml,288,,,ml,8.17,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
2dbaf038-6000-678c-efab-0123456789ab,DEL04,Del Monte Pineapple Chunks 560 g,Del Monte Pineapple Chunks 560 g,24,,,g,74.61,,canned_fruit,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
2ebaf039-7111-789d-abcd-1234567890ab,DEL08,Del Monte Fruit Cocktail 836 g,Del Monte Fruit Cocktail 836 g,24,,,g,87.64,,canned_fruit,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
2fbaf03a-8222-890e-bcde-2345678901ab,DEL105,Del Monte Pineapple Slices 227 g,Del Monte Pineapple Slices 227 g,24,,,g,36.01,,canned_fruit,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
30baf03b-9333-901f-cdef-3456789012ab,DEL106,Del Monte Pineapple Chunks 227 g,Del Monte Pineapple Chunks 227 g,24,,,g,36.01,,canned_fruit,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
31baf03c-a444-0120-defa-4567890123ab,DEL120,Del Monte Juice 4 Seasons 1.36 l,Del Monte Juice 4 Seasons 1.36 l,12,,,ml,92.87,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
32baf03d-b555-1231-efab-5678901234ab,DEL151,Del Monte Elbow Macaroni 1 kg,Del Monte Elbow Macaroni 1 kg,10,,,g,121.38,,pasta,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
33baf03e-c666-2342-abcd-6789012345ab,DEL160,Del Monte Spaghetti Sauce Italian 500 g,Del Monte Spaghetti Sauce Italian 500 g,24,,,g,68.47,,sauce,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
34baf03f-d777-3453-bcde-7890123456ab,DEL162,Del Monte Spaghetti Sauce Filipino 500 g,Del Monte Spaghetti Sauce Filipino 500 g,24,,,g,68.47,,sauce,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
35baf040-e888-4564-cdef-8901234567ab,DEL165,Del Monte Spaghetti Sauce Sweet 900 g,Del Monte Spaghetti Sauce Sweet 900 g,12,,,g,95.3,,sauce,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
36baf041-f999-5675-defa-9012345678ab,DEL24,Del Monte Ketchup 567 g,Del Monte Ketchup 567 g,12,,,g,109.36,,condiment,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
37baf042-0aaa-6786-efab-0123456789ab,DEL27,Del Monte Vinegar Red 47 cl,Del Monte Vinegar Red 47 cl,24,,,ml,34.46,,condiment,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
38baf043-1bbb-7897-abcd-1234567890ab,DEL304,Del Monte Tomato Paste 70 g,Del Monte Tomato Paste 70 g,36,,,g,18.06,,condiment,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
39baf044-2ccc-8908-bcde-2345678901ab,DEL34,Del Monte Corn Whole 420 g,Del Monte Corn Whole 420 g,24,,,g,54.52,,canned_vegetable,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
3abaf045-3ddd-9019-cdef-3456789012ab,DEL394,Del Monte Juice 4 Seasons 330 ml,Del Monte Juice 4 Seasons 330 ml,24,,,ml,24.39,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
3bbaf046-4eee-012a-defa-4567890123ab,DEL394D,Del Monte Juice 4 Seasons 330 ml (6-pack),Del Monte Juice 4 Seasons 330 ml 6-pack,6,,,ml,105.25,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
3cbaf047-5fff-123b-efab-5678901234ab,DEL396,Del Monte Juice Pineapple 330 ml,Del Monte Juice Pineapple 330 ml,24,,,ml,27.78,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
3dbaf048-6000-234c-abcd-6789012345ab,DEL71A,Del Monte Juice Pineapple Ace 220 ml,Del Monte Juice Pineapple Ace 220 ml,24,,,ml,30.3,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
3ebaf049-7111-345d-bcde-7890123456ab,DEL75,Del Monte Juice Pineapple Fiber 220 ml,Del Monte Juice Pineapple Fiber 220 ml,24,,,ml,30.3,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
3fbaf04a-8222-456e-cdef-8901234567ab,DEL82,Del Monte Juice Pineapple Heart 220 ml,Del Monte Juice Pineapple Heart 220 ml,24,,,ml,30.3,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
40baf04b-9333-567f-defa-9012345678ab,DEL89A,Del Monte Juice Mango 1 l,Del Monte Juice Mango 1 l,12,,,ml,99.99,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
41baf04c-a444-6780-abcd-0123456789ab,DEL92,Del Monte Spaghetti 900 g,Del Monte Spaghetti 900 g,20,,,g,104.12,,pasta,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
42baf04d-b555-7891-bcde-1234567890ab,DEL90A,Del Monte Juice 4 Seasons 1 l 6-pack,Del Monte Juice 4 Seasons 1 l 6-pack,6,,,ml,175.78,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
43baf04e-c666-8902-cdef-2345678901ab,DEL172,Del Fabric Softener Lavender 33 ml,Del Fabric Softener Lavender 33 ml,28,,,ml,65,,laundry,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
44baf04f-d777-9013-defa-3456789012ab,DEL236,Del Fabric Softener Blue 22 ml,Del Fabric Softener Blue 22 ml,480,,,ml,3.94,,laundry,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
45baf050-e888-0124-efab-4567890123ab,DIN02,Dingdong Mixed Nuts Hot 100 g,Dingdong Mixed Nuts Hot 100 g,60,,,g,19.56,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
46baf051-f999-1235-abcd-5678901234ab,DIN03,Dingdong Snack Mix 100 g,Dingdong Snack Mix 100 g,60,,,g,19.56,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
47baf052-0aaa-2346-bcde-6789012345ab,DIN07,Dingdong Snack Mix Sweet 100 g,Dingdong Snack Mix Sweet 100 g,60,,,g,19.38,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
48baf053-1bbb-3457-cdef-7890123456ab,DOV35,Dove Shampoo Intensive 170 ml,Dove Shampoo Intensive 170 ml,24,,,ml,63.56,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
49baf054-2ccc-4568-defa-9012345678ab,DOV11,Dove Shampoo Straight 170 ml,Dove Shampoo Straight 170 ml,24,,,ml,63.56,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
4abaf055-3ddd-5679-efab-0123456789ab,DOV12,Dove Shampoo Hair Fall 170 ml,Dove Shampoo Hair Fall 170 ml,24,,,ml,63.56,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
4bbaf056-4eee-678a-abcd-1234567890ab,DOV62,Dove Shampoo Hair Fall Rescue 170 ml,Dove Shampoo Hair Fall Rescue 170 ml,24,,,ml,63.56,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
4cbaf057-5fff-789b-bcde-2345678901ab,DOV56,Dove Shampoo Nourishing 170 ml,Dove Shampoo Nourishing 170 ml,24,,,ml,160.42,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
4dbaf058-6000-890c-cdef-3456789012ab,DOV35,Dove Soap Sensitive 135 g,Dove Soap Sensitive 135 g,48,,,g,81.91,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
4ebaf059-7111-901d-defa-4567890123ab,DOO04,Doowee Donuts Assorted 42 g,Doowee Donuts Assorted 42 g,10,,,g,15.74,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
4fbaf05a-8222-012e-efab-5678901234ab,DOW62C,Downy Fabric Conditioner 20 ml,Downy Fabric Conditioner 20 ml,60,,,ml,28.65,,laundry,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
50baf05b-9333-123f-abcd-6789012345ab,DOW100G,Downy Expert Kontraklab 750 ml,Downy Expert Kontraklab 750 ml,8,,,ml,108.33,,laundry,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
51baf05c-a444-2340-bcde-7890123456ab,DOW34G,Downy Passion Refill 750 ml,Downy Passion Refill 750 ml,8,,,ml,110.16,,laundry,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
52baf05d-b555-3451-cdef-8901234567ab,DOM19C,Domex Cleaner Blue 140 ml,Domex Cleaner Blue 140 ml,36,,,ml,16.59,,household,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
53baf05e-c666-4562-defa-9012345678ab,DOM11,Domex Cleaner Pink 140 ml,Domex Cleaner Pink 140 ml,36,,,ml,16.59,,household,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
54baf05f-d777-5673-efab-0123456789ab,EFF02B,Energizer Battery AAA,Energizer Battery AAA,12,,,pcs,47.44,,electronics,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
55baf060-e888-6784-abcd-1234567890ab,ENE10B,Eveready Battery D,Eveready Battery D,12,,,pcs,121.42,,electronics,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
56baf061-f999-7895-bcde-2345678901ab,EVE19B,Eveready Battery AA,Eveready Battery AA,20,,,pcs,60.86,,electronics,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
57baf062-0aaa-8906-cdef-3456789012ab,ENF13,Enfagrow A+ 1–3 YRS 350 g,Enfagrow A+ 1–3 YRS 350 g,12,,,g,501.27,,baby_food,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
58baf063-1bbb-9017-defa-4567890123ab,ENF24,Enfagrow A+ 3+ 350 g,Enfagrow A+ 3+ 350 g,12,,,g,424.03,,baby_food,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
59baf064-2ccc-0128-efab-5678901234ab,ENS04,Ensure Gold Vanilla 380 g,Ensure Gold Vanilla 380 g,6,,,g,1046.03,,nutrition,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
5abaf065-3ddd-1239-abcd-6789012345ab,EFF05B,Efficascent Oil 50 ml,Efficascent Oil 50 ml,6,,,ml,47.44,,healthcare,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
5bbaf066-4eee-234a-bcde-7890123456ab,EFF02B,Efficascent Oil 25 ml,Efficascent Oil 25 ml,12,,,ml,26.18,,healthcare,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
5cbaf067-5fff-345b-cdef-8901234567ab,FIT10,Fita Cracker Singles 30 g,Fita Cracker Singles 30 g,24,,,g,55.87,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
5dbaf068-6000-456c-defa-9012345678ab,FIT13,Fita Cracker 600 g,Fita Cracker 600 g,12,,,g,111.77,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
5ebaf069-7111-567d-efab-0123456789ab,FLO05,Florence Kaong Green 340 g,Florence Kaong Green 340 g,24,,,g,81.22,,condiment,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
5fbaf06a-8222-678e-abcd-1234567890ab,FLO06,Florence Nata Green 340 g,Florence Nata Green 340 g,24,,,g,59.92,,condiment,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
60baf06b-9333-789f-bcde-2345678901ab,FLO12,Florence Kaong White 240 g,Florence Kaong White 240 g,24,,,g,56.9,,condiment,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
61baf06c-a444-8900-cdef-3456789012ab,FLO17,Florence Nata Green 680 g,Florence Nata Green 680 g,12,,,g,103.96,,condiment,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
62baf06d-b555-9011-defa-4567890123ab,FLO20,Florence Kaong White 340 g,Florence Kaong White 340 g,24,,,g,81.22,,condiment,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
63baf06e-c666-0122-efab-5678901234ab,FLO21,Florence Kaong Red 340 g,Florence Kaong Red 340 g,24,,,g,79.57,,condiment,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
64baf06f-d777-1233-abcd-6789012345ab,FLO26,Florence Kaong Red 680 g,Florence Kaong Red 680 g,12,,,g,158.93,,condiment,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
65baf070-e888-2344-bcde-7890123456ab,FUD01,Fudgee Barr Chocolate 42 g,Fudgee Barr Chocolate 42 g,10,,,g,42.89,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
66baf071-f999-3455-cdef-8901234567ab,FUD05,Fudgee Barr Assorted 395 g,Fudgee Barr Assorted 395 g,10,,,g,84.21,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
67baf072-0aaa-4566-defa-9012345678ab,FUN18D,Fundador Brandy Light 1 l,Fundador Brandy Light 1 l,12,,,ml,278.06,,alcohol,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
68baf073-1bbb-5677-abcd-1234567890ab,ALF12,Fundador Solera Platinum 1 l,Fundador Solera Platinum 1 l,12,,,ml,360.39,,alcohol,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
69baf074-2ccc-6788-bcde-2345678901ab,ALF16,Fundador Light 1.75 l,Fundador Light 1.75 l,6,,,ml,617.23,,alcohol,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
6abaf075-3ddd-7899-cdef-3456789012ab,FUN18D,Fundador Double Light 1 l,Fundador Double Light 1 l,12,,,ml,363.21,,alcohol,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
6bbaf076-4eee-890a-defa-4567890123ab,FUN24AY,Fundador Super Special 1 l,Fundador Super Special 1 l,3,,,ml,263.27,,alcohol,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
6cbaf077-5fff-901b-abcd-5678901234ab,FUN07,Fundador Ultra Smooth 1 l,Fundador Ultra Smooth 1 l,12,,,ml,530.14,,alcohol,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
6dbaf078-6000-012c-bcde-6789012345ab,GAT84FB,Gatsby Wax Hard Blue 3 g,Gatsby Wax Hard Blue 3 g,33,,,g,84.18,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
6ebaf079-7111-123d-cdef-7890123456ab,GAT88FB,Gatsby Wax Matte Black 3 g,Gatsby Wax Matte Black 3 g,33,,,g,84.18,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
6fbaf07a-8222-234e-abcd-8901234567ab,GIL11AB,Gillette Rubie II Lady 24 S,Gillette Rubie II Lady 24 S,24,,,pcs,68.06,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
70baf07b-9333-345f-bcde-9012345678ab,GIL11DB,Gillette Rubie II Lady 12/5+1,Gillette Rubie II Lady 12/5+1,12,,,pcs,67.31,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
71baf07c-a444-4560-cdef-0123456789ab,GLA01A,Glade Air Freshener 320 ml,Glade Air Freshener 320 ml,12,,,ml,134.51,,household,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
72baf07d-b555-5671-defa-1234567890ab,GLE01,Gleam Muriatic 1 l,Gleam Muriatic 1 l,12,,,ml,204.27,,household,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
73baf07e-c666-6782-efab-2345678901ab,GLE09,Gleam Liquid Sosa 500 ml,Gleam Liquid Sosa 500 ml,24,,,ml,50.02,,household,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
74baf07f-d777-7893-abcd-3456789012ab,GOO03,Goodwill Peas 155 g,Goodwill Peas 155 g,100,,,g,13.15,,canned_vegetable,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
75baf080-e888-8904-bcde-4567890123ab,GRA06,Grahams Crushed 200 g,Grahams Crushed 200 g,24,,,g,46.35,,baking,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
76baf081-f999-9015-cdef-5678901234ab,GRA31,Grahams Honey Crackers 210 g,Grahams Honey Crackers 210 g,24,,,g,46.35,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
77baf082-0aaa-0126-defa-6789012345ab,GRE198,Green Cross Alcohol 500 ml,Green Cross Alcohol 500 ml,24,,,ml,82.71,,healthcare,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
78baf083-1bbb-1237-abcd-7890123456ab,GRO04,Growers Cashew Salted 80 g,Growers Cashew Salted 80 g,24,,,g,94.67,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
79baf084-2ccc-2348-bcde-8901234567ab,HAP25,Hapee Toothpaste 90 ml,Hapee Toothpaste 90 ml,36,,,ml,50.69,,oral_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
7abaf085-3ddd-3459-cdef-9012345678ab,HA001B,Happy Cotton 10 g,Happy Cotton 10 g,100,,,g,10,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
7bbaf086-4eee-456a-defa-0123456789ab,HAP07B,Happy Cotton Buds 108’s,Happy Cotton Buds 108’s,12,,,pcs,8.76,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
